,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5610,U001,200769623,WAL-MAR co,13:23.1,2020,1930796829,18-04-2020,03-05-2020,18-04-2020,NAH4,29087.75,0-15
5611,U001,200820380,SMITH'S systems,01:54.8,2020,1930801439,21-04-2020,06-05-2020,21-04-2020,NAA8,11563.76,0-15
5612,U001,200418007,AM foundation,31:53.8,2020,1930733718,09-04-2020,13-06-2020,09-04-2020,NAGD,1081.68,0-15
5613,U001,200704045,RA in,11:39.1,2020,1930857885,04-05-2020,19-05-2020,04-05-2020,NAA8,92896.61,0-15
5614,U001,200148860,DOLLA trust,28:14.2,2020,1930624246,10-03-2020,25-03-2020,10-03-2020,NAA8,47652.41,0-15
5615,CA02,140104423,METRO  llc,32:55.4,2020,2960620914,14-03-2020,27-03-2020,17-03-2020,CA10,38333.596,0-15
5616,U001,200769623,WAL-MAR ,36:24.8,2020,1930612202,09-03-2020,24-03-2020,09-03-2020,NAH4,14982.05,0-15
5617,U001,200416837,DEC ,24:16.9,2020,1930858905,05-05-2020,24-05-2020,01-05-2020,NAM4,1287.83,Less than 0
5618,U001,200772670,ASSOCIAT trust,35:15.3,2020,1930797219,17-04-2020,02-05-2020,17-04-2020,NAU5,3835.12,0-15
5619,U001,200418007,AM trust,57:13.8,2020,1930779935,13-04-2020,28-04-2020,13-04-2020,NAA8,5188.45,0-15
5620,U001,200769623,WAL-MAR systems,09:38.5,2020,1930775840,12-04-2020,27-04-2020,12-04-2020,NAH4,16546.11,0-15
5621,U001,200230690,DECA ,55:26.9,2020,1930806544,21-04-2020,09-05-2020,16-04-2020,NAM4,25.92,Less than 0
5622,U001,100054867,CTI A corp,21:23.1,2020,1930666455,20-03-2020,04-04-2020,20-03-2020,NAA8,88169.63,0-15
5623,U001,200772670,ASSOCIAT ,54:03.8,2020,1930693743,24-03-2020,08-04-2020,24-03-2020,NAU5,79008.61,0-15
5624,U001,200290370,BARGAIN  in,31:08.4,2020,1930709670,30-03-2020,14-04-2020,30-03-2020,NAA8,34795.2,0-15
5625,U001,200762301,C&S WH foundation,52:54.1,2020,1930665942,17-03-2020,21-05-2020,17-03-2020,NAGD,7543.41,Less than 0
5626,CA02,140104423,METRO  ,51:01.4,2020,2960617062,27-02-2020,08-03-2020,27-02-2020,CA10,38332.294,0-15
5627,U001,200793568,SUPE foundation,43:15.1,2020,1930856852,04-05-2020,19-05-2020,04-05-2020,NAA8,151820.55,0-15
5628,U001,200418007,AM systems,48:50.2,2020,1930671480,24-03-2020,28-05-2020,24-03-2020,NAGD,1824.48,0-15
5629,U001,100030964,NATURA ,15:02.6,2020,1930671650,21-03-2020,05-04-2020,21-03-2020,NAA8,5528.9,0-15
5630,CA02,140104409,LOB associates,08:01.6,2020,2960621743,19-03-2020,06-04-2020,27-03-2020,CA10,93346.876,16-30
5631,U001,200759878,SA corp,24:17.5,2020,1930778071,11-04-2020,26-04-2020,11-04-2020,NAH4,43697.31,0-15
5632,U001,200762301,C&S WH systems,20:43.6,2020,1930668561,19-03-2020,03-04-2020,19-03-2020,NAC6,84555.48,Less than 0
5633,U001,200769623,WAL-MAR trust,09:00.7,2020,1930624425,09-03-2020,24-03-2020,09-03-2020,NAH4,13098.88,0-15
5634,U001,200769623,WAL-MAR corp,23:25.3,2020,1930797976,17-04-2020,02-05-2020,17-04-2020,NAH4,38913.18,0-15
5635,U001,200418007,AM systems,16:19.9,2020,1930659952,17-03-2020,01-04-2020,17-03-2020,NAA8,26127.36,0-15
5636,U001,200769623,WAL-MAR us,48:00.6,2020,1930670742,20-03-2020,04-04-2020,20-03-2020,NAH4,8399.82,0-15
5637,CA02,140106408,WAL-M corp,01:00.3,2020,2960625523,31-03-2020,10-04-2020,31-03-2020,CA10,27152.741,16-30
5638,U001,200775660,EB corp,22:16.1,2020,1930739255,03-04-2020,07-06-2020,03-04-2020,NAGD,10546.55,0-15
5639,U001,200020431,DEC corporation,55:42.3,2020,1930602984,05-03-2020,11-03-2020,01-03-2020,NAM2,4094.38,Less than 0
5640,CA02,140104423,METRO  in,14:03.1,2020,2960622328,18-03-2020,31-03-2020,21-03-2020,CA10,40350.625,0-15
5641,U001,200777735,NASH  co,07:35.7,2020,1930758575,06-04-2020,21-04-2020,06-04-2020,NAA8,70291.21,0-15
5642,CA02,140106379,QUAL us,50:39.5,2020,2960629340,17-04-2020,08-05-2020,28-04-2020,CA10,983.213,16-30
5643,U001,200704858,WAKE trust,50:58.7,2020,1930727136,01-04-2020,16-04-2020,01-04-2020,NAA8,15076.87,0-15
5644,U001,200729290,KROGER llc,12:18.5,2020,1930679078,21-03-2020,05-04-2020,21-03-2020,NAA8,19275.26,0-15
5645,U001,200772595,SAFEW trust,07:03.6,2020,1930624982,11-03-2020,15-05-2020,11-03-2020,NAGD,37678.69,0-15
5646,U001,200741174,M B  co,11:51.3,2020,1930649199,14-03-2020,29-03-2020,14-03-2020,NAA8,4899.33,0-15
5647,CA02,140104475,FOC ,19:34.7,2020,2960618372,05-03-2020,23-03-2020,13-03-2020,CA10,1513.225,0-15
5648,U001,200668077,IN-N- associates,32:50.9,2020,1930655663,20-03-2020,30-03-2020,20-03-2020,NA10,26582.4,0-15
5649,U001,200759878,SA ,13:45.4,2020,1930618766,09-03-2020,24-03-2020,09-03-2020,NAH4,30936.47,0-15
5650,U001,200772670,ASSOCIAT corp,24:11.2,2020,1930802920,19-04-2020,04-05-2020,19-04-2020,NAU5,39575.59,0-15
5651,U001,200749225,SUPER  us,47:17.5,2020,1930841949,30-04-2020,15-05-2020,30-04-2020,NAA8,99039.55,0-15
5652,U001,200793513,KROGER co,31:28.4,2020,1930751625,06-04-2020,21-04-2020,06-04-2020,NAA8,35484.08,0-15
5653,U001,200610381,MERCHAN corp,18:22.7,2020,1930670663,19-03-2020,03-04-2020,19-03-2020,NAA8,29272.32,0-15
5654,U001,200777735,NASH  associates,53:23.6,2020,1930789166,15-04-2020,30-04-2020,15-04-2020,NAA8,19606.46,0-15
5655,U001,100031704,DELHAIZE corporation,40:34.8,2020,1930774142,12-04-2020,27-04-2020,12-04-2020,NAA8,102434.57,0-15
5656,U001,200418007,AM corp,10:13.9,2020,1930817589,26-04-2020,11-05-2020,26-04-2020,NAA8,29854.25,0-15
5657,U001,200773364,U R M  in,21:15.2,2020,1930753661,08-04-2020,23-04-2020,08-04-2020,NAA8,49126.44,0-15
5658,U001,200726979,BJ'S  in,00:43.5,2020,1930665008,18-03-2020,02-04-2020,18-03-2020,NAA8,33.18,Less than 0
5659,U001,200418007,AM llc,10:52.3,2020,1930741910,08-04-2020,23-04-2020,08-04-2020,NAA8,2467.22,0-15
5660,U001,200762301,C&S WH associates,48:30.0,2020,1930620718,09-03-2020,24-03-2020,09-03-2020,NAC6,99524.95,Less than 0
5661,U001,200707822,PUBLI us,39:53.3,2020,1930731285,01-04-2020,16-04-2020,01-04-2020,NAA8,19467.42,0-15
5662,U001,200741174,M B  corporation,17:10.7,2020,1930585145,05-03-2020,06-04-2020,05-03-2020,NA32,39401.42,0-15
5663,U001,100043936,PAPA JO in,29:29.7,2020,1930772400,10-04-2020,20-04-2020,10-04-2020,NA10,18145.19,0-15
5664,U001,200353024,DECA foundation,15:37.1,2020,1930878453,08-05-2020,11-05-2020,01-05-2020,NAM2,15644.7,Less than 0
5665,U001,200744019,TARG ,10:34.8,2020,1930778489,12-04-2020,27-04-2020,12-04-2020,NAA8,2059.49,0-15
5666,U001,200769623,WAL-MAR us,25:42.8,2020,1930612016,07-03-2020,22-03-2020,07-03-2020,NAH4,11856.59,0-15
5667,U001,200875006,KROGER systems,37:06.6,2020,1930793278,16-04-2020,01-05-2020,16-04-2020,NAA8,47757.38,0-15
5668,U001,200974851,RESTA co,49:42.0,2020,1930719475,30-03-2020,14-04-2020,30-03-2020,NAA8,1639.53,0-15
5669,U001,200769623,WAL-MAR corp,25:17.0,2020,1930777445,12-04-2020,27-04-2020,12-04-2020,NAH4,8636.43,0-15
5670,U001,200630112,DOUB llc,36:26.4,2020,1930886199,12-05-2020,22-05-2020,12-05-2020,NA10,7384.8,0-15
5671,U001,200230690,DECA systems,03:21.6,2020,1930858598,05-05-2020,11-05-2020,01-05-2020,NAM2,6078.56,Less than 0
5672,U001,200769623,WAL-MAR systems,33:59.2,2020,1930584836,02-03-2020,17-03-2020,02-03-2020,NAH4,1898.9,0-15
5673,U001,200769623,WAL-MAR associates,58:10.1,2020,1930654879,16-03-2020,31-03-2020,16-03-2020,NAH4,6663.73,0-15
5674,U001,200769623,WAL-MAR llc,58:24.7,2020,1930592386,03-03-2020,18-03-2020,03-03-2020,NAH4,433.09,0-15
5675,U001,200769623,WAL-MAR foundation,41:03.5,2020,1930732258,03-04-2020,18-04-2020,03-04-2020,NAH4,59075.93,0-15
5676,U001,200769623,WAL-MAR llc,43:03.4,2020,1930729414,03-04-2020,18-04-2020,03-04-2020,NAH4,38774.34,0-15
5677,CA02,140104240,FEDER co,18:52.1,2020,2960619782,13-03-2020,31-03-2020,21-03-2020,CA10,43723.064,0-15
5678,U001,200466603,SMITH'S us,37:04.6,2020,1930725412,01-04-2020,16-04-2020,01-04-2020,NAA8,72083.39,0-15
5679,U001,200769623,WAL-MAR ,01:54.5,2020,1930653681,15-03-2020,30-03-2020,15-03-2020,NAH4,4272.16,0-15
5680,U001,200794332,COST co,50:03.6,2020,1930856878,07-05-2020,22-05-2020,07-05-2020,NAAX,12929.27,Less than 0
5681,CA02,140104229,A & W F corporation,44:14.0,2020,2960632504,30-04-2020,17-05-2020,07-05-2020,CA10,3229.065,16-30
5682,U001,200769623,WAL-MAR associates,16:27.4,2020,1930806244,22-04-2020,07-05-2020,22-04-2020,NAH4,11136.28,0-15
5683,U001,200712187,SPAR corp,04:00.8,2020,1930857980,04-05-2020,19-05-2020,04-05-2020,NAA8,120987.86,0-15
5684,U001,200769623,WAL-MAR trust,05:45.0,2020,1930582546,29-02-2020,15-03-2020,29-02-2020,NAH4,1259.34,0-15
5685,U001,200769623,WAL-MAR corp,17:30.6,2020,1930776581,11-04-2020,26-04-2020,11-04-2020,NAH4,1995.84,0-15
5686,U001,200936373,SUPE llc,33:17.2,2020,1930587308,02-03-2020,17-03-2020,02-03-2020,NAA8,91710.66,0-15
5687,U001,200776463,KROGE ,46:10.8,2020,1930688163,23-03-2020,07-04-2020,23-03-2020,NAA8,12491.62,0-15
5688,U001,200748108,KROGER systems,16:41.8,2020,1930583141,29-02-2020,15-03-2020,29-02-2020,NAA8,48037.61,0-15
5689,U001,200726979,BJ'S  systems,42:43.0,2020,1930711417,28-03-2020,12-04-2020,28-03-2020,NAA8,361.02,0-15
5690,U001,200290370,BARGAIN  corporation,03:15.1,2020,1930705003,01-04-2020,16-04-2020,01-04-2020,NAA8,11359.54,0-15
5691,U001,200718130,SYSCO F trust,52:56.0,2020,1930610859,05-03-2020,20-03-2020,05-03-2020,NAA8,729.52,0-15
5692,U001,200739534,OK corp,59:07.9,2020,1930793373,16-04-2020,01-05-2020,16-04-2020,NAA8,73328.86,0-15
5693,U001,200769623,WAL-MAR co,28:16.1,2020,1930778909,12-04-2020,27-04-2020,12-04-2020,NAH4,6189.6,0-15
5694,U013,CC6000,HEINZ corp,11:01.0,2020,1991840748,12-03-2020,26-04-2020,12-03-2020,NAVF,7515.8,31-45
5695,CA02,140106372,G T  associates,27:32.5,2020,2960631261,28-04-2020,10-05-2020,30-04-2020,CA10,2044.098,0-15
5696,U001,200803720,DEC associates,09:53.1,2020,1930818962,23-04-2020,26-04-2020,16-04-2020,NAM2,6335.89,Less than 0
5697,U001,200418007,AM ,21:14.8,2020,1930854006,05-05-2020,20-05-2020,05-05-2020,NAA8,4571.58,0-15
5698,U001,200769623,WAL-MAR trust,39:02.7,2020,1930873678,06-05-2020,21-05-2020,06-05-2020,NAH4,2169.37,0-15
5699,U001,200769623,WAL-MAR systems,09:00.7,2020,1930620937,08-03-2020,23-03-2020,08-03-2020,NAH4,11615.01,0-15
5700,U001,200936373,SUPE llc,55:32.1,2020,1930570140,27-02-2020,13-03-2020,27-02-2020,NAA8,25376.88,0-15
5701,U001,200777735,NASH  ,25:40.0,2020,1930595864,03-03-2020,18-03-2020,03-03-2020,NAA8,10217.66,0-15
5702,U001,200769623,WAL-MAR llc,40:32.4,2020,1930586931,02-03-2020,17-03-2020,02-03-2020,NAH4,38283.12,0-15
5703,U001,200820380,SMITH'S associates,10:54.6,2020,1930683341,22-03-2020,06-04-2020,22-03-2020,NAA8,56659.55,0-15
5704,U001,200761734,H E BUT corp,25:30.4,2020,1930682787,21-03-2020,05-04-2020,21-03-2020,NAA8,107708.79,0-15
5705,U001,200769623,WAL-MAR systems,11:39.9,2020,1930577150,28-02-2020,14-03-2020,28-02-2020,NAH4,240.31,0-15
5706,U001,200769623,WAL-MAR corporation,38:31.2,2020,1930774958,11-04-2020,26-04-2020,11-04-2020,NAH4,17294.89,0-15
5707,U001,200769623,WAL-MAR co,29:54.7,2020,1930577506,28-02-2020,14-03-2020,28-02-2020,NAH4,14990.17,0-15
5708,U001,200726979,BJ'S  in,12:15.8,2020,1930801256,19-04-2020,04-05-2020,19-04-2020,NAA8,284.69,0-15
5709,U001,200778870,C foundation,02:09.2,2020,1930666059,17-03-2020,01-04-2020,17-03-2020,NAA8,8424.09,0-15
5710,U001,200729942,SA co,06:58.4,2020,1930821429,23-04-2020,08-05-2020,23-04-2020,NAA8,5717.56,0-15
5711,U001,200148860,DOLLA co,52:07.6,2020,1930779469,12-04-2020,27-04-2020,12-04-2020,NAA8,7723.67,0-15
5712,U001,200769623,WAL-MAR us,37:05.1,2020,1930732261,03-04-2020,18-04-2020,03-04-2020,NAH4,23009.03,0-15
5713,U001,200609718,FR corp,31:10.8,2020,1930582014,28-02-2020,09-03-2020,28-02-2020,NA10,12312,0-15
5714,U001,200739006,AL in,41:39.4,2020,1930624133,10-03-2020,25-03-2020,10-03-2020,NAA8,33426.89,0-15
5715,U001,200760666,KEHE  llc,08:14.5,2020,1930703477,01-04-2020,16-04-2020,01-04-2020,NAA8,7768.22,0-15
5716,U001,200759878,SA associates,06:27.8,2020,1930725776,01-04-2020,16-04-2020,01-04-2020,NAH4,14537.86,0-15
5717,U001,200230690,DECA llc,09:27.3,2020,1930813128,22-04-2020,09-05-2020,16-04-2020,NAM4,2991.84,Less than 0
5718,U001,200418007,AM associates,04:26.1,2020,1930850524,06-05-2020,10-07-2020,06-05-2020,NAGD,3024,0-15
5719,U001,200727272,BROOKS systems,28:35.5,2020,1930764650,08-04-2020,23-04-2020,08-04-2020,NAA8,31542.39,0-15
5720,U001,200793568,SUPE trust,17:14.6,2020,1930814682,23-04-2020,08-05-2020,23-04-2020,NAA8,5194.04,0-15
5721,U001,200762301,C&S WH co,52:49.2,2020,1930837841,29-04-2020,14-05-2020,29-04-2020,NAC6,78227.06,Less than 0
5722,U001,200066217,STEVE in,50:47.1,2020,1930823150,24-04-2020,09-05-2020,24-04-2020,NAA8,11142.27,0-15
5723,U001,200762301,C&S WH us,09:41.7,2020,1930708302,26-03-2020,10-04-2020,26-03-2020,NAC6,122645.43,Less than 0
5724,U001,200726979,BJ'S  co,20:23.6,2020,1930584502,29-02-2020,15-03-2020,29-02-2020,NAA8,371.67,0-15
5725,U001,200769623,WAL-MAR associates,04:04.7,2020,1930808901,22-04-2020,07-05-2020,22-04-2020,NAH4,2290.51,0-15
5726,U001,200353024,DECA corporation,19:15.8,2020,1930758112,07-04-2020,24-04-2020,01-04-2020,NAM4,492.48,Less than 0
5727,U001,200275115,SHAWS  systems,44:02.6,2020,1930692445,25-03-2020,09-04-2020,25-03-2020,NAA8,81126.61,0-15
5728,U001,200792293,UNIFIE corporation,46:31.0,2020,1930598639,04-03-2020,19-03-2020,04-03-2020,NAA8,38584.3,0-15
5729,U001,200769623,WAL-MAR trust,43:49.9,2020,1930855207,04-05-2020,19-05-2020,04-05-2020,NAH4,30146.29,0-15
5730,U001,200769623,WAL-MAR llc,28:59.6,2020,1930717371,30-03-2020,14-04-2020,30-03-2020,NAH4,6813.61,0-15
5731,U001,200794332,COST trust,06:36.0,2020,1930669776,20-03-2020,04-04-2020,20-03-2020,NAAX,47386.5,Less than 0
5732,U001,200726979,BJ'S  co,47:04.1,2020,1930630331,07-03-2020,22-03-2020,07-03-2020,NAA8,623.88,0-15
5733,U001,200705742,DOT in,48:41.5,2020,1930578686,28-02-2020,31-03-2020,28-02-2020,NA32,54274.55,Less than 0
5734,U001,200762678,JOR co,17:24.8,2020,1930690983,25-03-2020,09-04-2020,25-03-2020,NAA8,59100.39,0-15
5735,CA02,140104225,SAVE-ON- us,57:31.9,2020,2960633440,07-05-2020,18-05-2020,08-05-2020,CA10,76960.541,0-15
5736,U001,200706844,WINC in,10:15.7,2020,1930719771,01-04-2020,16-04-2020,01-04-2020,NAA8,2714.67,16-30
5737,U001,200707822,PUBLI llc,11:54.2,2020,1930793380,16-04-2020,01-05-2020,16-04-2020,NAA8,93968.58,0-15
5738,U001,200744019,TARG co,47:27.9,2020,1930741119,04-04-2020,19-04-2020,04-04-2020,NAA8,11420.14,0-15
5739,U001,200778870,C llc,27:59.0,2020,1930832419,28-04-2020,13-05-2020,28-04-2020,NAA8,8905.19,0-15
5740,CA02,140105357,CINNAR systems,25:00.8,2020,2960630027,21-04-2020,09-05-2020,29-04-2020,CA10,9506,0-15
5741,U001,200769623,WAL-MAR llc,39:42.2,2020,1930618938,08-03-2020,23-03-2020,08-03-2020,NAH4,1590.5,0-15
5742,U001,200756072,REINHA in,44:32.7,2020,1930659162,17-03-2020,01-04-2020,17-03-2020,NAA8,31112.1,0-15
5743,U001,200725421,BEN  ,40:30.0,2020,1930638646,14-03-2020,29-03-2020,14-03-2020,NAA8,23976.22,0-15
5744,U001,200769623,WAL-MAR trust,09:00.7,2020,1930623104,10-03-2020,25-03-2020,10-03-2020,NAH4,13214.14,0-15
5745,U001,200974851,RESTA co,37:42.1,2020,1930625082,09-03-2020,24-03-2020,09-03-2020,NAA8,2175.99,0-15
5746,U001,200769623,WAL-MAR in,29:44.3,2020,1930826259,25-04-2020,10-05-2020,25-04-2020,NAH4,5030.15,0-15
5747,U001,200769623,WAL-MAR us,30:34.5,2020,1930581899,01-03-2020,16-03-2020,01-03-2020,NAH4,18530,0-15
5748,U001,200759878,SA associates,08:18.6,2020,1930792888,16-04-2020,01-05-2020,16-04-2020,NAH4,79562.2,0-15
5749,U001,200769623,WAL-MAR llc,27:21.0,2020,1930886115,11-05-2020,26-05-2020,11-05-2020,NAH4,13079.11,0-15
5750,U001,200769623,WAL-MAR llc,03:16.9,2020,1930578683,27-02-2020,13-03-2020,27-02-2020,NAH4,2096.02,0-15
5751,CA02,140104440,SO corp,10:23.3,2020,2960627435,08-04-2020,26-04-2020,16-04-2020,CA10,16561.832,0-15
5752,U001,200769623,WAL-MAR foundation,20:08.1,2020,1930683445,21-03-2020,05-04-2020,21-03-2020,NAH4,37957.9,0-15
5753,U001,200696090,UNITE in,01:09.5,2020,1930843295,06-05-2020,21-05-2020,06-05-2020,NAA8,3284.3,0-15
5754,U001,200759878,SA corp,38:04.2,2020,1930577668,01-03-2020,15-04-2020,01-03-2020,NAWP,37469.52,0-15
5755,U001,200704858,WAKE us,43:04.2,2020,1930685562,24-03-2020,08-04-2020,24-03-2020,NAA8,24612.02,0-15
5756,U001,200759878,SA co,16:45.7,2020,1930794375,19-04-2020,04-05-2020,19-04-2020,NAH4,13696.5,0-15
5757,U001,200705742,DOT trust,59:35.6,2020,1930636623,10-03-2020,11-04-2020,10-03-2020,NA32,28964.99,Less than 0
5758,U001,200769623,WAL-MAR foundation,36:46.3,2020,1930751088,07-04-2020,22-04-2020,07-04-2020,NAH4,1085.08,0-15
5759,U001,200769623,WAL-MAR ,31:41.2,2020,1930855071,04-05-2020,19-05-2020,04-05-2020,NAH4,1518.19,0-15
5760,CA02,140104249,SOB co,33:48.1,2020,2960624788,02-04-2020,21-04-2020,11-04-2020,CA10,70554.925,0-15
5761,U001,200434439,BAUGH SU associates,34:12.6,2020,1930664978,17-03-2020,06-04-2020,17-03-2020,NAD1,63965.22,0-15
5762,U001,200769623,WAL-MAR llc,12:37.7,2020,1930832196,28-04-2020,13-05-2020,28-04-2020,NAH4,943.12,0-15
5763,U001,200769623,WAL-MAR systems,13:58.6,2020,1930602798,05-03-2020,20-03-2020,05-03-2020,NAH4,41846.06,0-15
5764,U001,200606231,INTER co,21:55.7,2020,1930673135,24-03-2020,08-04-2020,24-03-2020,NAA8,11155.37,0-15
5765,U001,200762301,C&S WH in,42:24.5,2020,1930797542,16-04-2020,01-05-2020,16-04-2020,NAC6,39326.54,Less than 0
5766,CA02,140104429,COSTCO associates,26:55.3,2020,2960634111,11-05-2020,22-05-2020,12-05-2020,CA10,27950.069,0-15
5767,U001,200779906,BOZZU trust,51:07.6,2020,1930769236,10-04-2020,25-04-2020,10-04-2020,NAA8,39173.04,0-15
5768,U001,200790107,ROU in,01:36.0,2020,1930629929,09-03-2020,24-03-2020,09-03-2020,NAC6,143319.11,0-15
5769,U001,200744019,TARG trust,57:19.2,2020,1930624317,10-03-2020,25-03-2020,10-03-2020,NAA8,9499.4,0-15
5770,U001,200735528,ASSOCIA associates,46:05.5,2020,1930623712,10-03-2020,25-03-2020,10-03-2020,NAA8,87400.46,0-15
5771,U001,200875006,KROGER associates,53:07.1,2020,1930714866,27-03-2020,11-04-2020,27-03-2020,NAA8,122776.04,0-15
5772,U001,200744019,TARG foundation,03:43.6,2020,1930637036,10-03-2020,25-03-2020,10-03-2020,NAA8,142818.56,0-15
5773,U001,200726979,BJ'S  trust,02:18.7,2020,1930858103,05-05-2020,20-05-2020,05-05-2020,NAA8,61.69,0-15
5774,U001,200729290,KROGER foundation,20:37.5,2020,1930748465,05-04-2020,20-04-2020,05-04-2020,NAA8,42363.02,0-15
5775,U001,200759878,SA corp,38:28.8,2020,1930804430,22-04-2020,07-05-2020,22-04-2020,NAH4,15005.29,0-15
5776,U001,200744019,TARG ,12:09.2,2020,1930653846,16-03-2020,20-05-2020,16-03-2020,NAGD,15949.29,0-15
5777,U001,200793513,KROGER llc,55:36.6,2020,1930753150,06-04-2020,21-04-2020,06-04-2020,NAA8,53697.39,0-15
5778,CA02,140104409,LOB in,53:45.7,2020,2960631966,01-05-2020,15-05-2020,05-05-2020,CA10,12673.542,0-15
5779,U001,200778870,C associates,29:35.1,2020,1930686765,24-03-2020,08-04-2020,24-03-2020,NAA8,21713.84,0-15
5780,U001,200759878,SA corp,15:47.7,2020,1930690029,26-03-2020,10-04-2020,26-03-2020,NAH4,13170.07,0-15
5781,U001,200711029,WEGMAN systems,39:00.9,2020,1930834313,28-04-2020,13-05-2020,28-04-2020,NAA8,50207.64,16-30
5782,U001,200029010,KROG associates,58:50.6,2020,1930689747,24-03-2020,08-04-2020,24-03-2020,NAA8,196838.6,0-15
5783,CA02,140104440,SO trust,10:19.5,2020,2960621106,13-03-2020,03-04-2020,24-03-2020,CA10,2865.499,0-15
5784,U001,200760666,KEHE  foundation,37:43.2,2020,1930571056,27-02-2020,13-03-2020,27-02-2020,NAA8,19024.19,0-15
5785,U001,200780383,MEIJ co,49:27.1,2020,1930664680,17-03-2020,01-04-2020,17-03-2020,NAA8,68779.31,0-15
5786,U001,200726979,BJ'S  trust,38:44.9,2020,1930779142,12-04-2020,27-04-2020,12-04-2020,NAA8,600.26,0-15
5787,U001,200761734,H E BUT us,47:25.6,2020,1930755153,06-04-2020,21-04-2020,06-04-2020,NAA8,47081.84,0-15
5788,U001,200726979,BJ'S  corp,21:57.7,2020,1930772940,09-04-2020,24-04-2020,09-04-2020,NAA8,505.55,0-15
5789,U001,100031704,DELHAIZE co,49:30.4,2020,1930842890,30-04-2020,15-05-2020,30-04-2020,NAA8,31796.96,0-15
5790,CA02,140104409,LOB systems,03:12.4,2020,2960624782,02-04-2020,12-04-2020,02-04-2020,CA10,133265.986,0-15
5791,U001,200418007,AM llc,53:51.5,2020,1930622192,09-03-2020,24-03-2020,09-03-2020,NAA8,786.12,0-15
5792,U001,200353024,DECA associates,19:49.1,2020,1930802549,20-04-2020,26-03-2020,16-03-2020,NAM2,14897.59,Less than 0
5793,U001,200726979,BJ'S  foundation,25:33.4,2020,1930625352,11-03-2020,26-03-2020,11-03-2020,NAA8,12073.07,0-15
5794,U001,200769623,WAL-MAR us,43:46.6,2020,1930862294,07-05-2020,22-05-2020,07-05-2020,NAH4,49498.47,0-15
5795,U001,200759082,INGL associates,24:31.4,2020,1930592593,02-03-2020,17-03-2020,02-03-2020,NAA8,53920.7,0-15
5796,U001,100052024,CPG us,40:31.2,2020,1930664917,17-03-2020,21-05-2020,17-03-2020,NAGD,34932.73,0-15
5797,CA02,140104429,COSTCO foundation,16:47.0,2020,2960629667,21-04-2020,01-05-2020,21-04-2020,CA10,28742.812,0-15
5798,U001,200793513,KROGER llc,59:07.5,2020,1930715195,28-03-2020,12-04-2020,28-03-2020,NAA8,1198.79,0-15
5799,U001,200148860,DOLLA in,13:33.0,2020,1930803792,21-04-2020,06-05-2020,21-04-2020,NAA8,79098.81,0-15
5800,U001,200750051,ALBER foundation,20:22.4,2020,1930825810,25-04-2020,10-05-2020,25-04-2020,NAA8,2224.8,0-15
5801,U001,CCCA02,KRAFT  associates,45:20.5,2020,1930691358,26-03-2020,30-04-2020,26-03-2020,NAG2,16771.23,0-15
5802,U001,200704045,RA trust,34:15.1,2020,1930651687,13-03-2020,28-03-2020,13-03-2020,NAA8,63592.18,0-15
5803,U001,200407025,ALBERT us,53:23.7,2020,1930650618,19-03-2020,03-04-2020,19-03-2020,NAA8,12746.45,0-15
5804,U001,200761734,H E BUT trust,02:40.4,2020,1930599339,04-03-2020,08-05-2020,04-03-2020,NAGD,15319.04,0-15
5805,CA02,140104249,SOB co,39:01.5,2020,2960626664,09-04-2020,30-04-2020,20-04-2020,CA10,59068.366,0-15
5806,U001,200769623,WAL-MAR us,14:26.4,2020,1930880695,11-05-2020,26-05-2020,11-05-2020,NAH4,1355.58,0-15
5807,U001,200732421,MARTI co,15:12.7,2020,1930797177,17-04-2020,02-05-2020,17-04-2020,NAA8,80021.67,0-15
5808,U001,200769623,WAL-MAR co,10:49.3,2020,1930637608,12-03-2020,27-03-2020,12-03-2020,NAH4,2372.78,0-15
5809,U001,200748108,KROGER foundation,51:36.8,2020,1930768026,15-04-2020,30-04-2020,15-04-2020,NAA8,13702.76,0-15
5810,U001,200764795,SYSCO  llc,54:53.9,2020,1930652952,17-03-2020,01-04-2020,17-03-2020,NAA8,1131.56,Less than 0
5811,U001,200705742,DOT trust,01:51.4,2020,1930667131,18-03-2020,19-04-2020,18-03-2020,NA32,37977.88,Less than 0
5812,U001,200769623,WAL-MAR trust,11:02.8,2020,1930885037,12-05-2020,27-05-2020,12-05-2020,NAH4,1050.34,0-15
5813,U001,200769623,WAL-MAR systems,23:10.1,2020,1930666519,18-03-2020,02-04-2020,18-03-2020,NAH4,661.11,0-15
5814,U001,200769623,WAL-MAR systems,03:20.1,2020,1930855003,04-05-2020,19-05-2020,04-05-2020,NAH4,52512.67,0-15
5815,U001,200769623,WAL-MAR systems,11:17.0,2020,1930720022,31-03-2020,15-04-2020,31-03-2020,NAH4,7239.15,0-15
